Step,Losses_kW,Avg_Voltage_pu,Min_Voltage_pu
172,0.9303413056686759,0.979748710040618,0.9317523126812421
173,0.8609017011221058,0.980416436082196,0.9353258795998141
174,1.1044368645100249,0.978208378890174,0.9235019230219726
175,1.0379412710311389,0.9787766006808644,0.9265476490008634
176,0.9667251924982629,0.9794120611179521,0.9299506928122013
177,1.0726267199197992,0.9784773948349991,0.9249440080046643
178,1.0988835585797097,0.9782548837933512,0.9237520923267045
179,1.131481923228156,0.9779833317763748,0.92229674183617
180,1.5636030439297692,0.9747657042454371,0.9050281449751097
181,0.8534653610312253,0.9804898773759224,0.9357205082338236
182,1.019118229737578,0.9789418471811144,0.927431667058117
183,1.6208544776491671,0.974381488031018,0.9029630028044278
184,0.9990001237396037,0.9791201609194627,0.9283899618416359
185,0.9780747201592304,0.9793088086431233,0.9293976416054198
186,1.0401995275077278,0.9787569857658829,0.9264420118795686
187,0.8297417731110364,0.9807295155361376,0.9369738612876104
188,0.9808795136670005,0.9792835271953751,0.9292611919642737
189,0.9106035273830193,0.9799349393986564,0.9327495379480853
190,1.1146242706921083,0.978123222156266,0.9230457519812054
191,1.6183500504687327,0.9743981260621911,0.9030524570739548
192,1.5971348933762275,0.974539674964023,0.9038134563706709
193,1.1467635290450007,0.9778575132073422,0.9216241396814306
194,1.4804698286158473,0.9753387569204502,0.9081060319534331
195,1.41435047334918,0.9758080641076653,0.9106276437264728
196,1.6548008135639538,0.9741574655949877,0.9017580255561024
197,1.531282990609354,0.9749862121029902,0.9062134589750099
198,1.103486447071411,0.9782160250437711,0.9235456221305353
199,1.5222765112408516,0.9750483489727267,0.9065456944247722
200,1.8045721005915747,0.9731993322711999,0.896604203054614
201,1.1798344518749182,0.9775891798489553,0.9201861396705154
202,1.6181719007183537,0.9743993090255748,0.903058825179401
203,1.9443414798630838,0.9723455698354098,0.8920082223069699
204,4.433161449218619,0.96074806269029,0.8292026181930641
205,4.16942481586007,0.9617682802526578,0.8347721328845977
206,3.8571734492100975,0.9630251975050168,0.8416040252187601
207,4.360962477927361,0.9610240581599587,0.8307102006313153
208,3.7005660223329206,0.9636760367723743,0.8451382107011711
209,4.543170827265054,0.960332200146148,0.826930175240886
210,4.750632279515018,0.9595620022152668,0.822718810670445
211,4.745911509745419,0.9595794773779825,0.8228143660668449
212,4.0249674908711475,0.9623433415471917,0.8378988146523564
213,4.753103977671654,0.9595530665679557,0.822669894056597
214,4.235271146085334,0.9615103166420567,0.8333652218002426
215,4.614698037650174,0.9600646484597752,0.8254676195941681
216,2.9235420572550703,0.9671481707777674,0.8639551724315444
217,2.969494793561699,0.9669298520041365,0.8627738097258988
218,3.5786522001788716,0.9641929083389065,0.8479434029955016
219,3.5502800438768416,0.9643145637142001,0.84860345699133
220,3.047649403939313,0.9665627525413282,0.8607869480766641
221,3.5530862943759267,0.9643024953057352,0.8485379611523481
222,3.3973337079924084,0.9649794655921546,0.8522096306497641
223,3.2302859166332856,0.9657242816759167,0.8562463300897899
224,3.474029689524389,0.9646440128712723,0.8503901528306449
225,3.403908786600752,0.9649505408956872,0.8520527035257655
226,3.3322077193454405,0.9652674330620122,0.8537705656816199
227,3.527965740747921,0.9644105462175213,0.8491238871479715
228,3.4255122681433305,0.9648557719379904,0.851538902115827
229,3.430018314941891,0.9648360237866114,0.8514316892646848
230,3.1025061522585355,0.966308115615729,0.8594083130360846
231,3.3239417176504893,0.9653041461775644,0.8539691901301527
232,3.507021191079275,0.9645009848519418,0.8496144752951365
233,3.5052285257831945,0.9645087801239973,0.8496569754216994
234,3.0615609034612725,0.966497944282665,0.8604360994276462
235,3.2861185314367876,0.9654730166500731,0.854884377490343
236,2.9580775246612467,0.9669839233255626,0.863066483368957
237,3.4174928093530834,0.9648908904404404,0.8517292021014065
238,3.2217675090696702,0.9657628159127695,0.8564551341554242
239,3.508211545342271,0.964495874498467,0.8495869755209418
240,3.2859553988493233,0.9654738227707812,0.854889309025956
241,2.8352847912998302,0.9675727137808915,0.8662517391242185
242,3.3796050444385566,0.9650575291031624,0.8526326616816017
243,3.2344867351141646,0.9657052974991912,0.8561434491076059
244,3.1333945158907337,0.9661658183016705,0.858637886131071
245,3.0232017553325403,0.966677042820489,0.8614057637319277
246,3.3277839810968297,0.9652870878600138,0.8538770094052638
247,2.9099213325587105,0.9672132189073843,0.8643071424271064
248,3.1992316688490545,0.9658649852631228,0.8570083627364065
249,3.243761147871345,0.9656634096990072,0.8559162584329455
250,2.8960308530767143,0.9672797406241433,0.8646670221613142
251,3.355257037605622,0.9651651491066136,0.8532160617219595
252,3.061880434256402,0.9664964569350812,0.8604280449010937
253,2.832517103644729,0.9675861549413218,0.8663247581985479
254,3.303926235281486,0.9653934161201062,0.854453284367911
255,3.278704750943587,0.9655062840704395,0.8550649641894835
256,3.248979350085464,0.9656398983407396,0.8557889651244611
257,3.265201164237819,0.9655668937590853,0.8553933394254083
258,3.000117248604858,0.9667854251918762,0.8619926111831402
259,2.8486674345196126,0.9675078879216547,0.8659013375303196
260,3.221489110050439,0.9657640440609393,0.8564615352356844
261,3.287231108335811,0.9654680636429377,0.8548577335475268
262,3.2347920698127783,0.9657039046912597,0.8561357832632132
263,3.185134936041293,0.9659291214954421,0.8573558443503413
264,1.2286681703965232,0.9772017064830908,0.9181064325707462
265,1.2100708736186179,0.9773482380751731,0.9188920506820863
266,1.1000116635790729,0.9782453355593234,0.923701486955508
267,0.9150759646666456,0.9798924353236979,0.9325226188666753
268,0.9438945164885763,0.9796223189810922,0.9310758056672511
269,1.2109662630760094,0.9773412887816927,0.9188536600152817
270,1.2478248996880392,0.977052276381583,0.9173045242396202
271,1.167629639738543,0.9776878593692898,0.920713298643487
272,0.9559560039690786,0.9795107306817318,0.9304795774122288
273,1.0485141294389568,0.9786847782660747,0.9260550807129339
274,1.1910349529510695,0.9774997233713005,0.9197037285896116
275,0.8482173106764012,0.9805425653317538,0.9359957141516766
276,1.1684942269241365,0.9776810666950239,0.920675193654352
277,1.2121023886018865,0.9773321960666332,0.9188057848226336
278,1.1664361064316118,0.9776975372509745,0.9207650512591578
279,1.1541675615468456,0.9777972307661287,0.9212993698934484
280,1.2144563736754526,0.9773136021951281,0.9187060113156216
281,0.8941025696121188,0.9800926489691878,0.9335946927253884
282,1.1927980980900048,0.9774857144345352,0.9196279670520056
283,1.0686660892023019,0.9785111387365685,0.9251257812995911
284,0.893087547525839,0.9801024904039456,0.933646683957637
285,1.260347343816914,0.976955476152204,0.916784007470411
286,1.1464453891119901,0.9778602649448298,0.9216376600821863
287,1.2408893490201518,0.9771062576698054,0.9175938562496395
